variation_type,specification,horizon,outcome,event_count,sample_size,mean,median,ci_lower,ci_upper,sample_label,status,notes
universe,excluding_questionable,3,initiator_reversal,196,196,0.0002969363821635826,-0.0018573194700174274,-0.005727176439929365,0.00632104920425653,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,5,convergence,173,173,0.003760951149214081,0.0009755050179123606,-0.003995375875189864,0.011517278173618027,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,5,peer_catchup,173,173,0.0021766361934518526,-0.0009148276990219072,-0.0019951318677767123,0.006348404254680418,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,5,initiator_reversal,173,173,0.0015843149557622281,-0.0008878947378266047,-0.005285901951434516,0.008454531862958973,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,10,convergence,114,114,-0.001475653278321781,-0.004646014321721376,-0.01572711587556608,0.01277580931892252,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,10,peer_catchup,114,114,0.002647004570049579,0.002729799632783358,-0.004863628172090453,0.01015763731218961,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,10,initiator_reversal,114,114,-0.004122657848371359,-0.0057500675736210025,-0.01561561149227675,0.007370295795534032,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,20,convergence,30,30,0.005218087314219023,0.025003100955835692,-0.04277756447585767,0.053213739104295714,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,20,peer_catchup,30,30,-0.013312708568917725,-0.010084088712109774,-0.03701126052197665,0.010385843384141197,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
universe,excluding_questionable,20,initiator_reversal,30,30,0.018530795883136744,0.034352426177868545,-0.016182001460500136,0.05324359322677362,adequate_descriptive_sample,estimated_exploratory,identical to core: reviewed universe contains zero questionable securities
peer_weighting,equal_weighted,1,convergence,226,226,0.0053963111301805365,0.002442522587469475,0.0001672700765492762,0.010625352183811797,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,1,peer_catchup,226,226,0.0026150612839820784,0.000272013731849055,0.0001812533690753169,0.00504886919888884,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,1,initiator_reversal,226,226,0.0027812498461984568,0.0025580787799749246,-0.00211619370151904,0.007678693393915954,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,3,convergence,196,196,0.00205984462951707,0.001204447007449717,-0.00429961911408659,0.00841930837312073,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,3,peer_catchup,196,196,0.001762908247353488,-0.0003172973315667257,-0.0015730388695140312,0.005098855364221007,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,3,initiator_reversal,196,196,0.0002969363821635826,-0.0018573194700174274,-0.005727176439929365,0.00632104920425653,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,5,convergence,173,173,0.003760951149214081,0.0009755050179123606,-0.003995375875189864,0.011517278173618027,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,5,peer_catchup,173,173,0.0021766361934518526,-0.0009148276990219072,-0.0019951318677767123,0.006348404254680418,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,5,initiator_reversal,173,173,0.0015843149557622281,-0.0008878947378266047,-0.005285901951434516,0.008454531862958973,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,10,convergence,114,114,-0.001475653278321781,-0.004646014321721376,-0.01572711587556608,0.01277580931892252,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,10,peer_catchup,114,114,0.002647004570049579,0.002729799632783358,-0.004863628172090453,0.01015763731218961,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,10,initiator_reversal,114,114,-0.004122657848371359,-0.0057500675736210025,-0.01561561149227675,0.007370295795534032,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,20,convergence,30,30,0.005218087314219023,0.025003100955835692,-0.04277756447585767,0.053213739104295714,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,20,peer_catchup,30,30,-0.013312708568917725,-0.010084088712109774,-0.03701126052197665,0.010385843384141197,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,equal_weighted,20,initiator_reversal,30,30,0.018530795883136744,0.034352426177868545,-0.016182001460500136,0.05324359322677362,adequate_descriptive_sample,estimated_exploratory,frozen baseline economic peers
peer_weighting,market_cap_weighted,1,peer_catchup,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,1,convergence,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,1,initiator_reversal,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,3,peer_catchup,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,3,convergence,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,3,initiator_reversal,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,5,peer_catchup,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,5,convergence,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,5,initiator_reversal,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,10,peer_catchup,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,10,convergence,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,10,initiator_reversal,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,20,peer_catchup,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,20,convergence,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_weighting,market_cap_weighted,20,initiator_reversal,0,0,,,,,unavailable,unavailable,market capitalization is entirely unavailable in the frozen inputs
peer_advantage_horizon,economic_minus_correlation,1,peer_catchup,208,208,0.00533391058516058,0.0037855227403122966,0.0025933623493762797,0.008084826270057825,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,1,convergence,208,208,0.00533391058516058,0.003785522740312296,0.002610379923872828,0.008127291395657009,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,3,peer_catchup,163,163,0.006145595098144168,0.005725213830815186,0.002494833948589159,0.009699550026926103,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,3,convergence,163,163,0.006145595098144168,0.00572521383081518,0.002605573481049149,0.00975418891811862,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,5,peer_catchup,131,131,0.006099258683061265,0.006564229165850468,0.0016701486862644446,0.010584441160398202,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,5,convergence,131,131,0.0060992586830612636,0.006564229165850468,0.0015885185332503995,0.010483000021106163,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,10,peer_catchup,62,62,0.0073189566000945085,0.005554902520651359,-0.0020956147856250845,0.017045358144878963,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,10,convergence,62,62,0.0073189566000945085,0.005554902520651352,-0.0021481862520111488,0.016829824378938225,adequate_descriptive_sample,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,20,peer_catchup,2,2,-8.95276650283959e-05,-8.95276650283959e-05,-0.008129013124687098,0.007949957794630307,small_sample_descriptive_only,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
peer_advantage_horizon,economic_minus_correlation,20,convergence,2,2,-8.952766502838896e-05,-8.952766502838896e-05,-0.008129013124687084,0.007949957794630307,small_sample_descriptive_only,estimated_pre_specified,paired common-event economic minus trailing-correlation peers; 10000 event bootstrap draws
